Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,2025.acl-long.1226,Follow-up Question Generation For Enhanced Patient-Provider Conversations,Joseph Gatto; Parker Seegmiller; Timothy E. Burdick; Inas S. Khayal; Sarah DeLozier,2025,ACL 2025,main,Long,,,0,20.492,0.000,,https://aclanthology.org/2025.acl-long.1226/,https://aclanthology.org/2025.acl-long.1226.pdf,offline_acl,,"Follow-up question generation is an essential feature of dialogue systems as it can reduce conversational ambiguity and enhance modeling complex interactions. Conversational contexts often pose core NLP challenges such as (i) extracting relevant information buried in fragmented data sources, and (ii"
2,2025.acl-long.639,Exploring Compositional Generalization of Multimodal LLMs for Medical Imaging,Zhenyang Cai; Junying Chen; Rongsheng Wang; Weihong Wang; Yonglin Deng,2025,ACL 2025,main,Long,,,0,20.242,0.000,,https://aclanthology.org/2025.acl-long.639/,https://aclanthology.org/2025.acl-long.639.pdf,offline_acl,,"Medical imaging provides essential visual insights for diagnosis, and multimodal large language models (MLLMs) are increasingly utilized for its analysis due to their strong generalization capabilities; however, the underlying factors driving this generalization remain unclear. Current research sugg"
3,2024.acl-long.514,Fine-Grained Image-Text Alignment in Medical Imaging Enables Explainable Cyclic Image-Report Generation,Wenting Chen; Linlin Shen; Jingyang Lin; Jiebo Luo; Xiang Li,2024,ACL 2024,main,Long,,,0,18.054,0.000,,https://aclanthology.org/2024.acl-long.514/,https://aclanthology.org/2024.acl-long.514.pdf,offline_acl,,"Fine-grained vision-language models (VLM) have been widely used for inter-modality local alignment between the predefined fixed patches and textual words. However, in medical analysis, lesions exhibit varying sizes and positions, and using fixed patches may cause incomplete representations of lesion"
4,2025.findings-acl.749,MEIT: Multimodal Electrocardiogram Instruction Tuning on Large Language Models for Report Generation,Zhongwei Wan; Che Liu; Xin Wang; Chaofan Tao; Hui Shen,2025,ACL 2025,main,finding,,,0,17.031,0.000,,https://aclanthology.org/2025.findings-acl.749/,https://aclanthology.org/2025.findings-acl.749.pdf,offline_acl,,"Electrocardiogram (ECG) is the primary non-invasive diagnostic tool for monitoring cardiac conditions and is crucial in assisting clinicians. Recent studies have concentrated on classifying cardiac conditions using ECG data but have overlooked ECG report generation, which is time-consuming and requi"
5,2022.acl-long.156,Decoding Part-of-Speech from Human EEG Signals,Alex Murphy; Bernd Bohnet; Ryan McDonald; Uta Noppeney,2022,ACL 2022,main,Long,,,0,15.819,0.000,,https://aclanthology.org/2022.acl-long.156/,https://aclanthology.org/2022.acl-long.156.pdf,offline_acl,,"This work explores techniques to predict Part-of-Speech (PoS) tags from neural signals measured at millisecond resolution with electroencephalography (EEG) during text reading. We first show that information about word length, frequency and word class is encoded by the brain at different post-stimul"
6,2024.acl-short.68,RAM-EHR: Retrieval Augmentation Meets Clinical Predictions on Electronic Health Records,Ran Xu; Wenqi Shi; Yue Yu; Yuchen Zhuang; Bowen Jin,2024,ACL 2024,main,Short,,,0,15.819,0.000,,https://aclanthology.org/2024.acl-short.68/,https://aclanthology.org/2024.acl-short.68.pdf,offline_acl,,"We present RAM-EHR, a Retrieval AugMentation pipeline to improve clinical predictions on Electronic Health Records (EHRs). RAM-EHR first collects multiple knowledge sources, converts them into text format, and uses dense retrieval to obtain information related to medical concepts. This strategy addr"
7,2024.acl-long.393,Enhancing EEG-to-Text Decoding through Transferable Representations from Pre-trained Contrastive EEG-Text Masked Autoencoder,Jiaqi Wang; Zhenxi Song; Zhengyu Ma; Xipeng Qiu; Min Zhang,2024,ACL 2024,main,Long,,,0,15.083,0.000,,https://aclanthology.org/2024.acl-long.393/,https://aclanthology.org/2024.acl-long.393.pdf,offline_acl,,"Reconstructing natural language from non-invasive electroencephalography (EEG) holds great promise as a language decoding technology for brain-computer interfaces (BCIs). However, EEG-based language decoding is still in its nascent stages, facing several technical issues such as: 1) Absence of a hyb"
8,2025.acl-short.97,Counterfactual-Consistency Prompting for Relative Temporal Understanding in Large Language Models,Jongho Kim; Seung-won Hwang,2025,ACL 2025,main,Short,,,0,14.813,0.000,,https://aclanthology.org/2025.acl-short.97/,https://aclanthology.org/2025.acl-short.97.pdf,offline_acl,,"Despite the advanced capabilities of large language models (LLMs), their temporal reasoning ability remains underdeveloped. Prior works have highlighted this limitation, particularly in maintaining temporal consistency when understanding event relations. For example, models often confuse mutually ex"
9,2022.acl-long.402,RotateQVS: Representing Temporal Information as Rotations in Quaternion Vector Space for Temporal Knowledge Graph Completion,Kai Chen; Ye Wang; Yitong Li; Aiping Li,2022,ACL 2022,main,Long,,,0,14.609,0.000,,https://aclanthology.org/2022.acl-long.402/,https://aclanthology.org/2022.acl-long.402.pdf,offline_acl,,"Temporal factors are tied to the growth of facts in realistic applications, such as the progress of diseases and the development of political situation, therefore, research on Temporal Knowledge Graph (TKG) attracks much attention. In TKG, relation patterns inherent with temporality are required to "
10,2025.findings-acl.34,CMQCIC-Bench: A Chinese Benchmark for Evaluating Large Language Models in Medical Quality Control Indicator Calculation,Guangya Yu; Yanhao Li; Zongying Jiang; Yuxiong Jin; Li Dai,2025,ACL 2025,main,finding,,,0,14.440,0.000,,https://aclanthology.org/2025.findings-acl.34/,https://aclanthology.org/2025.findings-acl.34.pdf,offline_acl,,"Medical quality control indicators are essential to assess the qualifications of healthcare institutions for medical services. With the impressive performance of large language models (LLMs) like GPT-4 in the medical field, leveraging these technologies for the Medical Quality Control Indicator Calc"
11,2024.findings-acl.343,Predicting the Unpredictable: Uncertainty-Aware Reasoning over Temporal Knowledge Graphs via Diffusion Process,Yuxiang Cai; Qiao Liu; Yanglei Gan; Changlin Li; Xueyi Liu,2024,ACL 2024,main,Findings,,,0,14.409,0.000,,https://aclanthology.org/2024.findings-acl.343/,https://aclanthology.org/2024.findings-acl.343.pdf,offline_acl,,"Temporal Knowledge Graph (TKG) reasoning seeks to predict future incomplete facts leveraging historical data. While existing approaches have shown effectiveness in addressing the task through various perspectives, such as graph learning and logic rules, they are limited in capturing the indeterminac"
12,2025.findings-acl.352,CTPD: Cross-Modal Temporal Pattern Discovery for Enhanced Multimodal Electronic Health Records Analysis,Fuying Wang; Feng Wu; Yihan Tang; Lequan Yu,2025,ACL 2025,main,finding,,,0,14.373,0.000,,https://aclanthology.org/2025.findings-acl.352/,https://aclanthology.org/2025.findings-acl.352.pdf,offline_acl,,"Integrating multimodal clinical records—such as Electronic Health Records (EHR) and free-text clinical reports—has shown great potential in predicting clinical outcomes. However, prior work has primarily focused on capturing temporal interactions within individual samples and fusing multimodal infor"
13,2025.findings-acl.658,Disentangled Multi-span Evolutionary Network against Temporal Knowledge Graph Reasoning,Hao Dong; Ziyue Qiao; Zhiyuan Ning; Qi Hao; Yi Du,2025,ACL 2025,main,finding,,,0,14.156,0.000,,https://aclanthology.org/2025.findings-acl.658/,https://aclanthology.org/2025.findings-acl.658.pdf,offline_acl,,"Temporal Knowledge Graphs (TKGs) incorporate the temporal feature to express the transience of knowledge by describing when facts occur. TKG extrapolation aims to infer possible future facts based on known history, which has garnered significant attention in recent years. Some existing methods treat"
14,2025.findings-acl.1159,MEDEC: A Benchmark for Medical Error Detection and Correction in Clinical Notes,Asma Ben Abacha; Wen-wai Yim; Yujuan Fu; Zhaoyi Sun; Meliha Yetisgen,2025,ACL 2025,main,finding,,,0,14.136,0.000,,https://aclanthology.org/2025.findings-acl.1159/,https://aclanthology.org/2025.findings-acl.1159.pdf,offline_acl,,"Several studies have shown that Large Language Models (LLMs) can answer medical questions correctly, even outperforming the average human score in some medical exams. However, to our knowledge, no study has been conducted to assess the ability of language models to validate existing or generated med"
15,2025.findings-acl.1313,DiaLLMs: EHR-Enhanced Clinical Conversational System for Clinical Test Recommendation and Diagnosis Prediction,Weijieying Ren; Tianxiang Zhao; Lei Wang; Tianchun Wang; Vasant G Honavar,2025,ACL 2025,main,finding,,,0,14.077,0.000,,https://aclanthology.org/2025.findings-acl.1313/,https://aclanthology.org/2025.findings-acl.1313.pdf,offline_acl,,"Recent advances in Large Language Models (LLMs) have led to remarkable progresses in medical consultation.However, existing medical LLMs overlook the essential role of Electronic Health Records (EHR) and focus primarily on diagnosis recommendation, limiting their clinical applicability. We propose D"
