Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,zcTLpIfj9u,Time-to-Event Pretraining for 3D Medical Imaging,Zepeng Frazier Huo; Jason Alan Fries; Alejandro Lozano; Jeya Maria Jose Valanarasu; Ethan Steinberg,2025,ICLR 2025,main,Poster,"applications to computer vision, audio, language, and other modalities",Multimodal learning;medical imaging;Electronic Health Records,0,43.446,0.000,,https://iclr.cc/virtual/2025/poster/27661,https://openreview.net/pdf?id=zcTLpIfj9u,offline_iclr,,"With the rise of medical foundation models and the growing availability of imaging data, scalable pretraining techniques offer a promising way to identify imaging biomarkers predictive of future disease risk. While current self-supervised methods for 3D medical imaging models capture local structura"
2,Pk2x7FPuZ4,EHRXQA: A Multi-Modal Question Answering Dataset for Electronic Health Records with Chest X-ray Images,Seongsu Bae; Daeun Kyung; Jaehee Ryu; Eunbyeol Cho; Gyubok Lee,2023,NIPS 2023,Datasets & Benchmarks,Poster,,healthcare;multi-modal question-answering;semantic parsing;visual question answering;electronic health records;chest x-ray,0,29.076,0.000,,https://nips.cc/virtual/2023/poster/73600,https://openreview.net/pdf?id=Pk2x7FPuZ4,offline_nips,,"Electronic Health Records (EHRs), which contain patients' medical histories in various multi-modal formats, often overlook the potential for joint reasoning across imaging and table modalities underexplored in current EHR Question Answering (QA) systems. In this paper, we introduce EHRXQA, a novel m"
3,2023.acl-short.156,Mind the Gap between the Application Track and the Real World,Ananya Ganesh; Jie Cao; E. Margaret Perkoff; Rosy Southwell; Martha Palmer,2023,ACL 2023,main,Short,,,0,26.983,0.000,,https://aclanthology.org/2023.acl-short.156/,https://aclanthology.org/2023.acl-short.156.pdf,offline_acl,,"Recent advances in NLP have led to a rise in inter-disciplinary and application-oriented research. While this demonstrates the growing real-world impact of the field, research papers frequently feature experiments that do not account for the complexities of realistic data and environments. To explor"
4,FwPbnIEGpk,A Multi-Institutional Multimodal EEG Benchmark for Foundation Model Generalization and Early Neurological Diagnosis,,2026,ICLR 2026,main,Active,datasets and benchmarks,Clinical EEG;Foundation models;EEG dataset;Regional diversity;Alzheimer’s risk prediction;Representation learning;Self-supervised learning;Multimodal learning;Blood-based biomarkers,0,26.482,0.000,,https://openreview.net/forum?id=FwPbnIEGpk,,offline_iclr,,"Recent advances in deep learning have accelerated the development of foundation models (FMs) for electroencephalography (EEG), with significant efforts devoted to assembling EEG datasets and training large-scale models. However, existing EEG datasets remain highly fragmented and non-standardized, wi"
5,k5TbfYPYuc,Generating Multi-Table Time Series EHR from Latent Space with Minimal Preprocessing,Eunbyeol Cho; Jiyoun Kim; Minjae Lee; Sungjin Park; Edward Choi,2025,NIPS 2025,main,Poster,machine_learning_for_sciences,Electronic Health Records (EHR);EHR synthesis;time-series EHR;multi-table data,0,25.556,0.000,,https://openreview.net/forum?id=k5TbfYPYuc,,offline_nips,,"Electronic Health Records (EHR) are time-series relational databases that record patient interactions and medical events over time, serving as a critical resource for healthcare research and applications. However, privacy concerns and regulatory restrictions limit the sharing and utilization of such"
6,pC3WJHf51j,Large-scale Training of Foundation Models for Wearable Biosignals,Salar Abbaspourazad; Oussama Elachqar; Andrew Miller; Saba Emrani; Udhyakumar Nallasamy,2024,ICLR 2024,main,Poster,"applications to physical sciences (physics, chemistry, biology, etc.)",Self-supervised learning;Representation learning;Foundation models;Biosignals;Wearable devices;Health;Photoplethysmography;PPG;Electrocardiogram;ECG,0,25.364,0.000,,https://iclr.cc/virtual/2024/poster/17787,https://openreview.net/pdf?id=pC3WJHf51j,offline_iclr,,"Tracking biosignals is crucial for monitoring wellness and preempting the development of severe medical conditions. Today, wearable devices can conveniently record various biosignals, creating the opportunity to monitor health status without disruption to one's daily routine. Despite widespread use "
7,Z2QXRLtUxB,CARE: Confidence-aware Ratio Estimation for Medical Biomarkers,Jiameng Li; Teodora Popordanoska; Aleksei Tiulpin; Sebastian G. Gruber; Frederik Maes,2026,ICLR 2026,main,Withdraw,interpretability and explainable AI,medical segmentation;uncertainty quantification;calibration error,0,24.554,0.000,,https://openreview.net/forum?id=Z2QXRLtUxB,,offline_iclr,,"Ratio-based biomarkers -- such as the proportion of necrotic tissue within a tumor -- are widely used in clinical practice to support diagnosis, prognosis, and treatment planning. These biomarkers are typically estimated from soft segmentation outputs by computing region-wise ratios. Despite the hig"
8,pASJxzMJb7,Zipfian Whitening,Sho Yokoi; Han Bao; Hiroto Kurita; Hidetoshi Shimodaira,2024,NIPS 2024,main,Poster,natural_language_processing,representation learning;word embeddings;isotropy;natural language processing,0,24.417,0.000,,https://neurips.cc/virtual/2024/poster/93576,https://openreview.net/pdf?id=pASJxzMJb7,offline_nips,,"The word embedding space in neural models is skewed, and correcting this can improve task performance.
We point out that most approaches for modeling, correcting, and measuring the symmetry of an embedding space implicitly assume that the word frequencies are *uniform*; in reality, word frequencies "
9,Z8Hu7CJfZy,Time Conditioned Foreseeing: Temporal Generative Pretraining for EHR foundation models,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",Electronic Health Record;Temporal modeling;Generative pre-training;Irregularly sampled timestamps,0,24.305,0.000,,https://openreview.net/forum?id=Z8Hu7CJfZy,,offline_iclr,,"Electronic Health Records (EHRs) possess unique characteristics that differ significantly from natural language. However, existing models have overlooked these properties and largely relied on Natural Language Processing (NLP) approaches, resulting in suboptimal performance. To address these limitat"
10,j9mSh3TdZW,Channel-Imposed Fusion: A Simple yet Effective Method for Medical Time Series Classification,,2026,ICLR 2026,main,Active,applications to neuroscience & cognitive science,Medical Time Series Classification;Channel Imposed Fusion (CIF);Data-centric,0,24.137,0.000,,https://openreview.net/forum?id=j9mSh3TdZW,,offline_iclr,,"Medical time series (MedTS) such as EEG and ECG are critical for clinical diagnosis, yet existing deep learning approaches often struggle with two key challenges: the misalignment between domain-specific physiological knowledge and generic architectures, and the inherent low signal-to-noise ratio (S"
