Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,2023.acl-long.769,Measuring Consistency in Text-based Financial Forecasting Models,Linyi Yang; Yingpeng Ma; Yue Zhang,2023,ACL 2023,main,Long,,,0,22.012,0.000,,https://aclanthology.org/2023.acl-long.769/,https://aclanthology.org/2023.acl-long.769.pdf,offline_acl,,"Financial forecasting has been an important and active area of machine learning research, as even the most modest advantages in predictive accuracy can be parlayed into significant financial gains. Recent advances in natural language processing (NLP) bring the opportunity to leverage textual data, s"
2,ICwdNpmu2d,LLM-based Stock Market Trend Prediction,Manaswini Swamy; Arunima Shukla; James Purtilo,2024,ICLR 2024,main,Reject,"general machine learning (i.e., none of the above)",Stock Market Trend Prediction;Moving Averages;Options Volume;Market Volatility;LLM;LSTM Sentiment Analysis;Demand & Supply Dependency tree;Multi Layer Neural Networks,0,21.796,0.000,,https://openreview.net/forum?id=ICwdNpmu2d,,offline_iclr,,"LLM-based Stock Market Trend Prediction

Investor sentiment, which is driven by 'intriguing factors' such as news articles and options volume, has been historically resistant to effective use in quantitative methods for predictive market analysis. The emerging science of large language models (LLMs)"
3,11604,NumHTML: Numeric-Oriented Hierarchical Transformer Model for Multi-Task Financial Forecasting,Linyi Yang; Jiazheng Li; Ruihai Dong; Yue Zhang; Barry Smyth,2022,AAAI 2022,main,Technical,Speech and Natural Language Processing,,0,21.301,0.000,,https://aaai.org/papers/11604-numhtml-numeric-oriented-hierarchical-transformer-model-for-multi-task-financial-forecasting/,https://cdn.aaai.org/ojs/21414/21414-13-25427-1-2-20220628.pdf,offline_aaai,,"Financial forecasting has been an important and active area of machine learning research because of the challenges it presents and the potential rewards that even minor improvements in prediction accuracy or forecasting may entail. Traditionally, financial forecasting has heavily relied on quantitat"
4,lEB5Dnz_MmH,A Collaborative Attention Adaptive Network for Financial Market Forecasting,Qiuyue Zhang; Yunfeng Zhang; Fangxun Bao; Caiming Zhang; Peide Liu,2022,ICLR 2022,main,Reject,,Financial market forecasting;Deep fusion;Collaborative attention,0,20.972,0.000,,https://openreview.net/forum?id=lEB5Dnz_MmH,,offline_iclr,,"Forecasting the financial market with social media data and real market prices is a valuable issue for market participants, which helps traders make more appropriate trading decisions. However, taking into account the differences of different data types, how to use a fusion method adapted to financi"
5,NqJw2sVJbC8,Adversarial Attacks on Machine Learning Systems for High-Frequency Trading,Micah Goldblum; Avi Schwarzschild; Ankit Patel; Tom Goldstein,2021,ICLR 2021,main,Withdraw,,Adversarial;robustness;trading;finance;security,0,20.483,0.000,,https://openreview.net/forum?id=NqJw2sVJbC8,,offline_iclr,,"Algorithmic trading systems are often completely automated, and deep learning is increasingly receiving attention in this domain.  Nonetheless, little is known about the robustness properties of these models. We study valuation models for algorithmic trading from the perspective of adversarial machi"
6,2022.acl-long.437,Guided Attention Multimodal Multitask Financial Forecasting with Inter-Company Relationships and Global and Local News,Gary Ang; Ee-Peng Lim,2022,ACL 2022,main,Long,,,0,20.097,0.000,,https://aclanthology.org/2022.acl-long.437/,https://aclanthology.org/2022.acl-long.437.pdf,offline_acl,,"Most works on financial forecasting use information directly associated with individual companies (e.g., stock prices, news on the company) to predict stock returns for trading. We refer to such company-specific information as local information. Stock returns may also be influenced by global informa"
7,paper615,Data-Driven Market-Making via Model-Free Learning,Yueyang Zhong; YeeMan Bergstrom; Amy Ward,2020,IJCAI 2020,Special Track on AI in FinTech,Poster,,AI for trading: AI for algorithmic trading; AI for trading: AI for strategic trading and strategy design; AI for trading: AI for trading incentive and strategy optimization,0,19.255,0.000,,https://www.ijcai.org/proceedings/2020/615,https://www.ijcai.org/proceedings/2020/0615.pdf,offline_ijcai,,"This paper studies when a market-making firm should place orders to maximize their expected net profit, while also constraining risk, assuming orders are maintained on an electronic limit order book (LOB). To do this, we use a model-free and off-policy method, Q-learning, coupled with state aggregat"
8,2024.findings-emnlp.486,Financial Forecasting from Textual and Tabular Time Series,Ross Koval; Nicholas Andrews; Xifeng Yan,2024,EMNLP 2024,main,finding,,,0,18.883,0.000,,https://aclanthology.org/2024.findings-emnlp.486/,https://aclanthology.org/2024.findings-emnlp.486.pdf,offline_emnlp,,"There is a variety of multimodal data pertinent to public companies, spanning from accounting statements, macroeconomic statistics, earnings conference calls, and financial reports. These diverse modalities capture the state of firms from a variety of different perspectives but requires complex inte"
9,53gU1BASrd,Evaluating and Finetuning Models For Financial Time Series Forecasting,Tom Djaaleb; Julien Romero,2024,ICLR 2024,main,Reject,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",time series forecasting;finance;metrics,0,18.652,0.000,,https://openreview.net/forum?id=53gU1BASrd,,offline_iclr,,"Time series forecasting is a challenging task as it is subject to a lot of noise, and the predictions often depend on external events. Still, recent deep learning techniques advanced the state-of-the-art on certain datasets, while they keep failing on other noisy datasets. This paper studies the cas"
10,paper632,Risk-Averse Trust Region Optimization for Reward-Volatility Reduction,Lorenzo Bisi; Luca Sabbioni; Edoardo Vittori; Matteo Papini; Marcello Restelli,2020,IJCAI 2020,Special Track on AI in FinTech,Poster,,Foundation for AI in FinTech: Reinforcement learning for FinTech; AI for trading: AI for algorithmic trading,0,18.235,0.000,,https://www.ijcai.org/proceedings/2020/632,https://www.ijcai.org/proceedings/2020/0632.pdf,offline_ijcai,,"The use of reinforcement learning in algorithmic trading is of growing interest, since it offers the opportunity of making profit through the development of autonomous artificial traders, that do not depend on hard-coded rules. In such a framework, keeping uncertainty under control is as important a"
11,yVoLLzLwdp,Is ChatGPT a Financial Expert? Evaluating Language Models on Financial Natural Language Processing,Yue Guo; Zian Xu; Yi Yang,2023,EMNLP 2023,main,Short Findings,,Financial Natural Language Processing;Large Language Models;ChatGPT,0,18.158,0.000,,https://openreview.net/forum?id=yVoLLzLwdp,,offline_emnlp,,"The emergence of Large Language Models (LLMs), such as ChatGPT, has revolutionized general natural language preprocessing (NLP) tasks. However, their expertise in the financial domain lacks a comprehensive evaluation. To assess the ability of LLMs to solve financial NLP tasks, we present FinLMEval, "
12,article-30397,Risk Management in Image Generative Models through Model Fingerprinting,Changhoon Kim,2024,AAAI 2024,aaai doctoral consortium track,Technical,,,0,18.151,0.000,,https://ojs.aaai.org/index.php/AAAI/article/view/30397,https://ojs.aaai.org/index.php/AAAI/article/view/30397/32464,offline_aaai,,"My doctoral research delves into the realm of generative model fingerprinting, aiming to assign responsibility for the generated images. I introduce frameworks that modify generative models to incorporate each user's distinct digital fingerprint. This ensures that every piece of generated content ca"
13,paper962,Parameter Efficient Instruction Tuning of LLMs for Financial Applications,Subhendu Khatuya,2024,IJCAI 2024,Doctoral Consortium,Poster,,DC: Natural Language Processing; DC: Machine Learning; DC: Data Mining; DC: Multidisciplinary Topics and Applications,0,17.967,0.000,,https://www.ijcai.org/proceedings/2024/962,https://www.ijcai.org/proceedings/2024/0962.pdf,offline_ijcai,,"XBRL tagging in financial texts involves categorizing entities into numerous labels, presenting challenges for state-of-the-art models. Financial reports like 10-Q and 10-K, which must be tagged with XBRL according to a taxonomy with thousands of labels. The FNXL dataset exemplifies this with 2,794 "
14,2023.findings-acl.520,Forecasting Earnings Surprises from Conference Call Transcripts,Ross Koval; Nicholas Andrews; Xifeng Yan,2023,ACL 2023,main,Findings,,,0,17.964,0.000,,https://aclanthology.org/2023.findings-acl.520/,https://aclanthology.org/2023.findings-acl.520.pdf,offline_acl,,"There is a multitude of textual data relevant to the financial markets, spanning genres such as financial news, earnings conference calls, and social media posts. Earnings conference calls are one of the most important to information flow as they reflect a direct communication between company execut"
15,RHRN3zY3IA,A Data-Centric Approach for Financial Large Language Models with Abductive Augmentation Reasoning,Zhixuan Chu; Huaiyu Guo; Xinyuan Zhou; yijia wang; Fei Yu,2024,ICLR 2024,main,Withdraw,"general machine learning (i.e., none of the above)",Data centic;LLM;Finance,0,17.764,0.000,,https://openreview.net/forum?id=RHRN3zY3IA,,offline_iclr,,Large language models (LLMs) show promise for natural language tasks but struggle when applied directly to complex domains like finance. LLMs have difficulty reasoning about and integrating all relevant information. We propose a data-centric approach to enable LLMs to better handle financial tasks. 
16,2024.emnlp-main.818,FinDVer: Explainable Claim Verification over Long and Hybrid-content Financial Documents,Yilun Zhao; Yitao Long; Tintin Jiang; Chengye Wang; Weiyuan Chen,2024,EMNLP 2024,main,Main,,,0,17.751,0.000,,https://aclanthology.org/2024.emnlp-main.818/,https://aclanthology.org/2024.emnlp-main.818.pdf,offline_emnlp,,"We introduce FinDVer, a comprehensive benchmark specifically designed to evaluate the explainable claim verification capabilities of LLMs in the context of understanding and analyzing long, hybrid-content financial documents. FinDVer contains 4,000 expert-annotated examples across four subsets, each"
17,paper678,Trade When Opportunity Comes: Price Movement Forecasting via Locality-Aware Attention and Iterative Refinement Labeling,Liang Zeng; Lei Wang; Hui Niu; Ruchen Zhang; Ling Wang,2024,IJCAI 2024,main,Poster,Multidisciplinary Topics and Applications,Multidisciplinary Topics and Applications: MTA: Finance; Machine Learning: ML: Applications,0,17.678,0.000,,https://www.ijcai.org/proceedings/2024/678,https://www.ijcai.org/proceedings/2024/0678.pdf,offline_ijcai,,"Price movement forecasting, aimed at predicting financial asset trends based on current market information, has achieved promising advancements through machine learning (ML) methods. Most existing ML methods, however, struggle with the extremely low signal-to-noise ratio and stochastic nature of fin"
