Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,,Hyper-Graph Regularized Constrained NMF for Selecting Differentially Expressed Genes and Tumor Classification,Cui-Na Jiao; Ying-Lian Gao; Na Yu; Jin-Xing Liu; Lianyong Qi,2020,IEEE journal of biomedical and health informatics,,,,,46,0.000,0.137,10.1109/JBHI.2020.2975199,https://www.semanticscholar.org/paper/f68b6e6c27a63f965cd6612cfd67acf1b40d3b5b,,semantic_scholar,,"Non-negative Matrix Factorization (NMF) is a dimensionality reduction approach for learning a parts-based and linear representation of non-negative data. It has attracted more attention because of that. In practice, NMF not only neglects the manifold structure of data samples, but also overlooks the"
2,,Ground states for the planar NLSE with a point defect as minimizers of the constrained energy,R. Adami; F. Boni; R. Carlone; L. Tentarelli,2021,Calculus of Variations and Partial Differential Equations,,,,,32,0.000,0.120,10.1007/s00526-022-02310-8,https://www.semanticscholar.org/paper/a25875f86614ddf77564ca2f0be903da9dd8d583,,semantic_scholar,,"We investigate the ground states for the focusing, subcritical nonlinear Schrödinger equation with a point defect in dimension two, defined as the minimizers of the energy functional at fixed mass. We prove that ground states exist for every positive mass and show a logarithmic singularity at the de"
3,,An Ode to an ODE,K. Choromanski; Jared Davis; Valerii Likhosherstov; Xingyou Song; J. Slotine,2020,arXiv.org,,,,,32,0.000,0.100,,https://www.semanticscholar.org/paper/77774a7a123460ad58faee490d4751e8f17a7a58,,semantic_scholar,,"We present a new paradigm for Neural ODE algorithms, called ODEtoODE, where time-dependent parameters of the main flow evolve according to a matrix flow on the orthogonal group O(d). This nested system of two flows, where the parameter-flow is constrained to lie on the compact manifold, provides sta"
4,,Hyperbolic compactification of M-theory and de Sitter quantum gravity,G. Luca; E. Silverstein; G. Torroba,2021,SciPost Physics,,,,,30,0.000,0.124,10.21468/SciPostPhys.12.3.083,https://www.semanticscholar.org/paper/c389bba45638af1d627520ccaa3bf0ef217fe2cd,https://scipost.org/10.21468/SciPostPhys.12.3.083/pdf,semantic_scholar,,"We present a mechanism for accelerated expansion of the universe in the generic case of negative-curvature compactifications of M-theory, with minimal ingredients. M-theory on a hyperbolic manifold with small closed geodesics supporting Casimir energy -- along with a single classical source (7-form "
5,,The non-adiabatic nanoreactor: towards the automated discovery of photochemistry†,Elisa Pieri; Dean Lahana; Alexander M Chang; Cody R Aldaz; K. Thompson,2021,Chemical Science,,,,,24,0.000,0.126,10.1039/d1sc00775k,https://www.semanticscholar.org/paper/5968f7fd9a1e57e9fc713d17a02013297599a842,https://pubs.rsc.org/en/content/articlepdf/2021/sc/d1sc00775k,semantic_scholar,,"The ab initio nanoreactor has previously been introduced to automate reaction discovery for ground state chemistry. In this work, we present the nonadiabatic nanoreactor, an analogous framework for excited state reaction discovery. We automate the study of nonadiabatic decay mechanisms of molecules "
6,,MoDANet: Multi-Task Deep Network for Joint Automatic Modulation Classification and Direction of Arrival Estimation,Van-Sang Doan; Thien Huynh-The; Van-Phuc Hoang; Duy T. Nguyen,2022,IEEE Communications Letters,,,,,22,0.000,0.138,10.1109/lcomm.2021.3132018,https://www.semanticscholar.org/paper/816c248b74fbd8db43a85747dde57beedab2dbaf,,semantic_scholar,,"In this letter, a multi-task deep convolutional neural network, namely MoDANet, is proposed to perform modulation classification and DOA estimation simultaneously. In particular, the network architecture is designed with multiple residual modules, which tackle the vanishing gradient problem. The mul"
7,,SLM: A Smoothed First-Order Lagrangian Method for Structured Constrained Nonconvex Optimization,Songtao Lu,2023,Neural Information Processing Systems,,,,,19,0.000,0.161,,https://www.semanticscholar.org/paper/245e67d4acd761b1d5b82bd5279803a48831c1bf,,semantic_scholar,,
8,,ProxNLP: a primal-dual augmented Lagrangian solver for nonlinear programming in Robotics and beyond,Wilson Jallet; Antoine Bambade; N. Mansard; Justin Carpentier,2022,arXiv.org,,,,,18,0.000,0.148,10.48550/arXiv.2210.02109,https://www.semanticscholar.org/paper/9a59529464edf5dc477afd2dcce76b892b2964f1,http://arxiv.org/pdf/2210.02109,semantic_scholar,,"Mathematical optimization is the workhorse behind several aspects of modern robotics and control. In these applications, the focus is on constrained optimization, and the ability to work on manifolds (such as the classical matrix Lie groups), along with a specific requirement for robustness and spee"
9,,Using Principal Paths to Walk Through Music and Visual Art Style Spaces Induced by Convolutional Neural Networks,E. Gardini; M. Ferrarotti; A. Cavalli; S. Decherchi,2021,Cognitive Computation,,,,,16,0.000,0.119,10.1007/s12559-021-09823-y,https://www.semanticscholar.org/paper/7896c2c5e0a1734b4c69c73aeccca136f09ea433,https://link.springer.com/content/pdf/10.1007/s12559-021-09823-y.pdf,semantic_scholar,,"Computational intelligence, particularly deep learning, offers powerful tools for discriminating and generating samples such as images. Deep learning methods have been used in different artistic contexts for neural style transfer, artistic style recognition, and musical genre recognition. Using a co"
10,,Hilbert Bundles and Holographic Space–Time Models,T. Banks,2023,Astronomy,,,,,14,0.000,0.149,10.3390/astronomy4020007,https://www.semanticscholar.org/paper/671aba98f173bf3108668e4bf136331796a00171,,semantic_scholar,,"We reformulate holographic space–time models in terms of Hilbert bundles over the space of the time-like geodesics in a Lorentzian manifold. This reformulation resolves the issue of the action of non-compact isometry groups on finite-dimensional Hilbert spaces. Following Jacobson, I view the backgro"
