Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,TjCDNssXKU,Learning Hierarchical World Models with Adaptive Temporal Abstractions from Discrete Latent Dynamics,Christian Gumbsch; Noor Sajid; Georg Martius; Martin V. Butz,2024,ICLR 2024,main,Spotlight,reinforcement learning,world models;temporal abstraction;hierarchical learning;model-based reinforcement learning;hierarchical planning,0,33.891,0.000,,https://iclr.cc/virtual/2024/poster/18558,https://openreview.net/pdf?id=TjCDNssXKU,offline_iclr,,"Hierarchical world models can significantly improve model-based reinforcement learning (MBRL) and planning by enabling reasoning across multiple time scales. Nonetheless, the majority of state-of-the-art MBRL methods employ flat, non-hierarchical models. We propose Temporal Hierarchies from Invarian"
2,EZcFK8HupF,3D-VLA: A 3D Vision-Language-Action Generative World Model,Haoyu Zhen; Xiaowen Qiu; Peihao Chen; Jincheng Yang; Xin Yan,2024,ICML 2024,main,Poster,,,0,33.686,0.000,,https://icml.cc/virtual/2024/poster/34575,https://openreview.net/pdf?id=EZcFK8HupF,offline_icml,,"Recent vision-language-action (VLA) models rely on 2D inputs, lacking integration with the broader realm of the 3D physical world. Furthermore, they perform action prediction by learning a direct mapping from perception to action, neglecting the vast dynamics of the world and the relations between a"
3,9SpWvX9ykp,Generating Code World Models with Large Language Models Guided by Monte Carlo Tree Search,Nicola Dainese; Matteo Merler; Minttu Alakuijala; Pekka Marttinen,2024,NIPS 2024,main,Poster,natural_language_processing,Large Language Models;code generation;MCTS;model-based reinforcement learning,0,33.628,0.000,,https://neurips.cc/virtual/2024/poster/96309,https://openreview.net/pdf?id=9SpWvX9ykp,offline_nips,,"In this work we consider Code World Models, world models generated by a Large Language Model (LLM) in the form of Python code for model-based Reinforcement Learning (RL). Calling code instead of LLMs for planning has potential to be more precise, reliable, interpretable, and extremely efficient.
How"
4,Wjp1AYB8lH,Large Language Models as Commonsense Knowledge for Large-Scale Task Planning,Zirui Zhao; Wee Sun Lee; David Hsu,2023,NIPS 2023,main,Poster,,Embodied Task Planning;Large Language Models;Human-Robot Interaction,0,33.223,0.000,,https://nips.cc/virtual/2023/poster/71394,https://openreview.net/pdf?id=Wjp1AYB8lH,offline_nips,,"Large-scale task planning is a major challenge.  Recent work exploits large
  language models (LLMs) directly as a policy and shows surprisingly
  interesting results.  This paper shows that LLMs provide a
  commonsense model of the world in addition to a policy that acts on
 it.  The world model an"
5,ByxJjlHKwr,Learning Latent State Spaces for Planning through Reward Prediction,Aaron Havens; Yi Ouyang; Prabhat Nagarajan; Yasuhiro Fujita,2020,ICLR 2020,main,Reject,,Deep Reinforcement Learning;Representation Learning;Model Based Reinforcement Learning,0,32.884,0.000,,https://openreview.net/forum?id=ByxJjlHKwr,,offline_iclr,A latent reward prediction model is learned to achieve concise representation and plan efficiently using MPC.,"Model-based reinforcement learning methods typically learn models for high-dimensional state spaces by aiming to reconstruct and predict the original observations. However, drawing inspiration from model-free reinforcement learning, we propose learning a latent dynamics model directly from rewards. "
6,bpmM6SkDUy,EDGI: Equivariant Diffusion for Planning with Embodied Agents,Johann Brehmer; Joey Bose; Pim De Haan; Taco Cohen,2023,NIPS 2023,main,Poster,,Planning;Diffusion models;Equivariance;Equivariant generative models,0,31.888,0.000,,https://nips.cc/virtual/2023/poster/71127,https://openreview.net/pdf?id=bpmM6SkDUy,offline_nips,,"Embodied agents operate in a structured world, often solving tasks with spatial, temporal, and permutation symmetries. Most algorithms for planning and model-based reinforcement learning (MBRL) do not take this rich geometric structure into account, leading to sample inefficiency and poor generaliza"
7,Rm5Qi57C5I,Do Embodied Agents Dream of Pixelated Sheep: Embodied Decision Making using Language Guided World Modelling,Kolby Nottingham; Prithviraj Ammanabrolu; Alane Suhr; Yejin Choi; Hannaneh Hajishirzi,2023,ICML 2023,main,Poster,,,0,31.473,0.000,,https://icml.cc/virtual/2023/poster/24286,https://openreview.net/pdf?id=Rm5Qi57C5I,offline_icml,,"Reinforcement learning (RL) agents typically learn tabula rasa, without prior knowledge of the world. However, if initialized with knowledge of high-level subgoals and transitions between subgoals, RL agents could utilize this Abstract World Model (AWM) for planning and exploration. We propose using"
8,jh1lAmTMOJp,A Consciousness-Inspired Planning Agent for Model-Based Reinforcement Learning,Harry Zhao; Zhen Liu; Sitao Luan; Shuyuan Zhang; Doina Precup,2021,NIPS 2021,main,Poster,,consciousness;planning;reinforcement learning;deep learning;model-based reinforcement learning;neuro-inspired AI;artificial intelligence;brain-inspired AI,0,31.375,0.000,,https://nips.cc/virtual/2021/poster/28261,https://openreview.net/pdf?id=jh1lAmTMOJp,offline_nips,We introduce into reinforcement learning inductive biases inspired by higher-order cognitive functions. These enable the planning to direct attention dynamically to the interesting parts of the state at each step of imagined future trajectories.,"We present an end-to-end, model-based deep reinforcement learning agent which dynamically attends to relevant parts of its state during planning. The agent uses a bottleneck mechanism over a set-based representation to force the number of entities to which the agent attends at each planning step to "
9,7kubdPrlRY,A PERSPECTIVE OF IMPROPER DYNAMICS ON OFFLINE MODEL-BASED PLANNING,Chen Zhao; Yazhe Niu; Kaixin Huang; Yu Liu; Chun Yuan,2024,ICLR 2024,main,Withdraw,reinforcement learning,Offline RL;model-based RL;deep RL;planning,0,31.215,0.000,,https://openreview.net/forum?id=7kubdPrlRY,,offline_iclr,,"By learning the dynamics model, estimating, and planning on the latent state, MuZero and its variants perform well in complex environments. However, the performance of these algorithms require an accurate dynamics model and prediction model, which may be difficult in offline reinforcement learning s"
10,8GuEVzAUQS,Pre-training Contextualized World Models with In-the-wild Videos for Reinforcement Learning,Jialong Wu; Haoyu Ma; Chaoyi Deng; Mingsheng Long,2023,NIPS 2023,main,Poster,,Model-based reinforcement learning;world model;pre-training,0,30.984,0.000,,https://nips.cc/virtual/2023/poster/72660,https://openreview.net/pdf?id=8GuEVzAUQS,offline_nips,,Unsupervised pre-training methods utilizing large and diverse datasets have achieved tremendous success across a range of domains. Recent work has investigated such unsupervised pre-training methods for model-based reinforcement learning (MBRL) but is limited to domain-specific or simulated data. In
11,18402,Trajectory-wise Multiple Choice Learning for Dynamics Generalization in Reinforcement Learning,Younggyo Seo; Kimin Lee; Ignasi Clavera Gilaberte; Thanard Kurutach; Jinwoo Shin,2020,NIPS 2020,main,Poster,,,0,30.845,0.000,,https://nips.cc/virtual/2020/poster/18402,https://papers.nips.cc/paper_files/paper/2020/file/9739efc4f01292e764c86caa59af353e-Paper.pdf,offline_nips,,"Model-based reinforcement learning (RL) has shown great potential in various control tasks in terms of both sample-efficiency and final performance. However, learning a generalizable dynamics model robust to changes in dynamics remains a challenge since the target transition dynamics follow a multi-"
12,OcHQVmfLn2c,Prototypical Context-aware Dynamics Generalization for High-dimensional Model-based Reinforcement Learning,Junjie Wang; Yao Mu; Dong Li; qichao Zhang; Dongbin Zhao,2023,ICLR 2023,main,Withdraw,,model-based reinforcement learning;dynamics generalization;prototypical representation learning;latent world model,0,30.007,0.000,,https://openreview.net/forum?id=OcHQVmfLn2c,,offline_iclr,We present a prototypical Context-aware Dynamics (ProtoCAD) model to capture the local dynamics by time consistent latent context.,"The latent world model provides a promising way to learn policies in a compact latent space for tasks with high-dimensional observations, however, its generalization across diverse environments with unseen dynamics remains challenging. Although the recurrent structure utilized in current advances he"
13,FLa1RPjpm2L,ED2: An Environment Dynamics Decomposition Framework for World Model Construction,Cong Wang; Tianpei Yang; Jianye HAO; YAN ZHENG; Hongyao Tang,2022,ICLR 2022,main,Reject,,model based reinforcement learning,0,29.914,0.000,,https://openreview.net/forum?id=FLa1RPjpm2L,,offline_iclr,,"Model-based reinforcement learning methods achieve significant sample efficiency in many tasks, but their performance is often limited by the existence of the model error. To reduce the model error, previous works use a single well-designed network to fit the entire environment dynamics, which treat"
