Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
1,,AdaGaR: Adaptive Gabor Representation for Dynamic Scene Reconstruction,Jiewen Chan; Zhenjun Zhao; Yu-Lun Liu,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00796v1,https://arxiv.org/pdf/2601.00796v1,arxiv,,"Reconstructing dynamic 3D scenes from monocular videos requires simultaneously capturing high-frequency appearance details and temporally continuous motion. Existing methods using single Gaussian primitives are limited by their low-pass filtering nature, while standard Gabor functions introduce ener"
2,,Two Deep Learning Approaches for Automated Segmentation of Left Ventricle in Cine Cardiac MRI,Wenhui Chu; Nikolaos V. Tsekos,2026,arXiv,,,,,0,0.000,0.000,10.1145/3510427.3510429,http://arxiv.org/abs/2601.00794v1,https://arxiv.org/pdf/2601.00794v1,arxiv,,"Left ventricle (LV) segmentation is critical for clinical quantification and diagnosis of cardiac images. In this work, we propose two novel deep learning architectures called LNU-Net and IBU-Net for left ventricle segmentation from short-axis cine MRI images. LNU-Net is derived from layer normaliza"
3,,Geometry of Reason: Spectral Signatures of Valid Mathematical Reasoning,Valentin Noël,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00791v1,https://arxiv.org/pdf/2601.00791v1,arxiv,,"We present a training-free method for detecting valid mathematical reasoning in large language models through spectral analysis of attention patterns. By treating attention matrices as adjacency matrices of dynamic graphs over tokens, we extract four interpretable spectral diagnostics, the Fiedler v"
4,,Dark Dimension Right-handed Neutrinos Confronted with Long-Baseline Oscillation Experiments,Ai-Yu Bai; Auttakit Chatrabhuti; Yin-Yuan Huang; Hiroshi Isono; Jian Tang,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00790v1,https://arxiv.org/pdf/2601.00790v1,arxiv,,"Right-handed neutrinos are naturally induced by dark extra dimension models and play an essential role in neutrino oscillations. The model parameters can be examined by the long-baseline neutrino oscillation experiments. In this work, we compute the predicted neutrino oscillation spectra within/with"
5,,Adapting Natural Language Processing Models Across Jurisdictions: A pilot Study in Canadian Cancer Registries,Jonathan Simkin; Lovedeep Gondara; Zeeshan Rizvi; Gregory Doyle; Jeff Dowden,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00787v1,https://arxiv.org/pdf/2601.00787v1,arxiv,,"Population-based cancer registries depend on pathology reports as their primary diagnostic source, yet manual abstraction is resource-intensive and contributes to delays in cancer data. While transformer-based NLP systems have improved registry workflows, their ability to generalize across jurisdict"
6,,FedHypeVAE: Federated Learning with Hypernetwork Generated Conditional VAEs for Differentially Private Embedding Sharing,Sunny Gupta; Amit Sethi,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00785v1,https://arxiv.org/pdf/2601.00785v1,arxiv,,"Federated data sharing promises utility without centralizing raw data, yet existing embedding-level generators struggle under non-IID client heterogeneity and provide limited formal protection against gradient leakage. We propose FedHypeVAE, a differentially private, hypernetwork-driven framework fo"
7,,Improving Router Security using BERT,John Carter; Spiros Mancoridis; Pavlos Protopapas; Brian Mitchell; Benji Lilley,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00783v1,https://arxiv.org/pdf/2601.00783v1,arxiv,,"Previous work on home router security has shown that using system calls to train a transformer-based language model built on a BERT-style encoder using contrastive learning is effective in detecting several types of malware, but the performance remains limited at low false positive rates. In this wo"
8,,Investigating the Viability of Employing Multi-modal Large Language Models in the Context of Audio Deepfake Detection,Akanksha Chuchra; Shukesh Reddy; Sudeepta Mishra; Abhijit Das; Abhinav Dhall,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00777v1,https://arxiv.org/pdf/2601.00777v1,arxiv,,"While Vision-Language Models (VLMs) and Multimodal Large Language Models (MLLMs) have shown strong generalisation in detecting image and video deepfakes, their use for audio deepfake detection remains largely unexplored. In this work, we aim to explore the potential of MLLMs for audio deepfake detec"
9,,TWICE: Tree-based Wage Inference with Clustering and Estimation,Aslan Bakirov; Francesco Del Prato; Paolo Zacchia,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00776v1,https://arxiv.org/pdf/2601.00776v1,arxiv,,"How much do worker skills, firm pay policies, and their interaction contribute to wage inequality? Standard approaches rely on latent fixed effects identified through worker mobility, but sparse networks inflate variance estimates, additivity assumptions rule out complementarities, and the resulting"
10,,Spatiotemporal Detection and Uncertainty Visualization of Atmospheric Blocking Events,Mingzhe Li; Peer Nowack; Bei Wang,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00775v1,https://arxiv.org/pdf/2601.00775v1,arxiv,,"Atmospheric blocking events are quasi-stationary high-pressure systems that disrupt the typical paths of polar and subtropical air currents, often producing prolonged extreme weather events such as summer heat waves or winter cold spells. Despite their critical role in shaping mid-latitude weather, "
11,,Variable Importance in Generalized Linear Models -- A Unifying View Using Shapley Values,Sinan Acemoglu; Christian Kleiber; Jörg Urban,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00773v1,https://arxiv.org/pdf/2601.00773v1,arxiv,,"Variable importance in regression analyses is of considerable interest in a variety of fields. There is no unique method for assessing variable importance. However, a substantial share of the available literature employs Shapley values, either explicitly or implicitly, to decompose a suitable goodne"
12,,"Mind the Gap. Doubling Constant Parametrization of Weighted Problems: TSP, Max-Cut, and More",Mihail Stoian,2026,arXiv,,,,,0,0.000,0.000,10.4230/LIPIcs.STACS.2026.29,http://arxiv.org/abs/2601.00768v1,https://arxiv.org/pdf/2601.00768v1,arxiv,,"Despite much research, hard weighted problems still resist super-polynomial improvements over their textbook solution. On the other hand, the unweighted versions of these problems have recently witnessed the sought-after speedups. Currently, the only way to repurpose the algorithm of the unweighted "
13,,Dynamical Dark Energy Imprints in the Lyman-Alpha Forest,Diego Garza; Brant Robertson; Piero Madau; Nick Gnedin; Matthew W. Abbruzo,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00767v1,https://arxiv.org/pdf/2601.00767v1,arxiv,,"The nature of dark energy (DE) remains elusive, even though it constitutes the dominant energy-density component of the Universe and drives the late-time acceleration of cosmic expansion. By combining measurements of the expansion history from baryon acoustic oscillations, supernova surveys, and cos"
14,,The Effect of Transparency on Students' Perceptions of AI Graders,Joslyn Orgill; Andra Rice; Max Fowler; Seth Poulsen,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00765v1,https://arxiv.org/pdf/2601.00765v1,arxiv,,"The development of effective autograders is key for scaling assessment and feedback. While NLP based autograding systems for open-ended response questions have been found to be beneficial for providing immediate feedback, autograders are not always liked, understood, or trusted by students. Our rese"
15,,Unlocking the Future of X-Ray Polarimetry with IXPE: Lessons Learned and Next Steps,Paolo Soffitta; Enrico Costa; Ettore Del Monte; Alessandro Di Marco; Sergio Fabiani,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00764v1,https://arxiv.org/pdf/2601.00764v1,arxiv,,"This paper discusses issues encountered during the early development of the instrument on the Imaging X-ray Polarimetry Explorer (IXPE), a NASA ASI Small Explorer mission launched on 9 December 2021. IXPE has observed about 100 sources, yielding meaningful polarimetry for most of them. An on-board c"
16,,Gradient-free ensemble transform methods for generalized Bayesian inference in generative models,Diksha Bhandari; Sebastian Reich,2026,arXiv,,,,,0,0.000,0.000,,http://arxiv.org/abs/2601.00760v1,https://arxiv.org/pdf/2601.00760v1,arxiv,,Bayesian inference in complex generative models is often obstructed by the absence of tractable likelihoods and the infeasibility of computing gradients of high-dimensional simulators. Existing likelihood-free methods for generalized Bayesian inference typically rely on gradient-based optimization o
